trial,fast_score,full_net,full_trades,full_pf,full_dd,oos_net,oos_trades,oos_pf,oos_dd,rsi_period,rsi_overbought,rsi_oversold,rsi_target_buy,rsi_target_sell,bars_to_wait,use_trailing,trail_distance_pts,trail_activation_pts,lot_size
2283,-inf,0.0,3611,0.0,0.0,0.0,1266,0.0,0.0,18,4.2,61.7,85.6,-0.8,1,False,71,20,0.1
2284,-inf,0.0,1289,0.0,0.0,0.0,460,0.0,0.0,21,11.4,63.0,93.6,6.4,12,False,150,55,0.1
2285,-inf,0.0,3156,0.0,0.0,0.0,1139,0.0,0.0,10,63.0,55.9,85.0,44.5,8,False,40,35,0.1
2286,-inf,0.0,2908,0.0,0.0,0.0,1032,0.0,0.0,16,71.3,45.9,90.0,39.4,3,False,90,41,0.1
2287,-inf,0.0,4011,0.0,0.0,0.0,1377,0.0,0.0,14,76.2,38.8,87.0,49.3,1,False,40,90,0.1
2288,-inf,0.0,3237,0.0,0.0,0.0,1151,0.0,0.0,18,67.8,54.9,90.4,50.1,3,False,120,41,0.1
2289,-inf,0.0,7676,0.0,0.0,0.0,2790,0.0,0.0,18,66.3,53.1,88.4,50.3,1,True,150,55,0.1
2290,-inf,0.0,647,0.0,0.0,0.0,243,0.0,0.0,18,5.3,73.8,96.1,0.3,3,False,120,35,0.1
2291,-inf,0.0,2642,0.0,0.0,0.0,945,0.0,0.0,12,13.7,63.6,87.9,8.7,6,False,71,70,0.1
2292,-inf,0.0,11972,0.0,0.0,0.0,4341,0.0,0.0,10,67.9,49.7,78.7,60.3,1,True,55,55,0.1
2293,-inf,0.0,2645,0.0,0.0,0.0,945,0.0,0.0,21,20.4,56.3,87.0,15.4,4,False,40,70,0.1
2294,-inf,0.0,2690,0.0,0.0,0.0,917,0.0,0.0,21,68.1,39.8,73.1,46.1,2,False,40,55,0.1
2295,-inf,0.0,2259,0.0,0.0,0.0,800,0.0,0.0,14,17.2,62.8,85.3,14.3,8,False,40,35,0.1
2296,-inf,0.0,653,0.0,0.0,0.0,254,0.0,0.0,18,5.7,74.0,93.5,0.7,2,False,55,90,0.1
2297,-inf,0.0,1345,0.0,0.0,0.0,441,0.0,0.0,12,73.0,42.6,76.3,19.7,6,False,71,90,0.1
2298,-inf,0.0,4922,0.0,0.0,0.0,1760,0.0,0.0,14,72.7,40.9,84.9,25.1,4,True,90,55,0.1
2299,-inf,0.0,3135,0.0,0.0,0.0,1115,0.0,0.0,18,8.3,55.9,96.5,3.3,3,False,71,90,0.1
2300,-inf,0.0,3161,0.0,0.0,0.0,1138,0.0,0.0,21,7.0,57.8,95.5,2.0,2,False,90,90,0.1
2301,-inf,0.0,5052,0.0,0.0,0.0,1937,0.0,0.0,14,78.1,55.8,81.9,32.6,6,True,150,90,0.1
2302,-inf,0.0,3027,0.0,0.0,0.0,1090,0.0,0.0,21,15.0,53.3,95.9,10.0,3,False,40,55,0.1
2303,-inf,0.0,2896,0.0,0.0,0.0,1032,0.0,0.0,18,69.7,57.8,76.6,45.1,4,False,150,35,0.1
2304,-inf,0.0,1740,0.0,0.0,0.0,617,0.0,0.0,18,18.1,68.2,88.6,14.7,2,False,55,55,0.1
2305,-inf,0.0,3455,0.0,0.0,0.0,1265,0.0,0.0,10,70.5,57.5,84.4,36.4,6,False,40,35,0.1
2306,-inf,0.0,3827,0.0,0.0,0.0,1447,0.0,0.0,21,15.2,54.0,86.6,10.2,12,True,120,90,0.1
2307,-inf,0.0,1696,0.0,0.0,0.0,605,0.0,0.0,10,66.8,50.6,92.0,57.4,12,False,71,41,0.1
2308,-inf,0.0,6256,0.0,0.0,0.0,2262,0.0,0.0,21,70.2,50.3,85.6,37.1,1,True,90,70,0.1
2309,-inf,0.0,646,0.0,0.0,0.0,247,0.0,0.0,16,4.5,76.0,90.6,-0.5,12,True,71,41,0.1
2310,-inf,0.0,3159,0.0,0.0,0.0,1110,0.0,0.0,18,20.7,63.7,88.7,15.7,12,True,40,20,0.1
2311,-inf,0.0,4832,0.0,0.0,0.0,1837,0.0,0.0,16,77.6,52.5,82.7,52.3,12,True,120,70,0.1
2312,-inf,0.0,339,0.0,0.0,0.0,126,0.0,0.0,21,20.7,76.2,92.9,5.0,3,False,120,55,0.1
2313,-inf,0.0,2986,0.0,0.0,0.0,1066,0.0,0.0,21,73.2,53.9,89.2,59.8,3,False,71,41,0.1
2314,-inf,0.0,2675,0.0,0.0,0.0,904,0.0,0.0,21,80.3,38.7,83.2,61.9,1,False,71,41,0.1
2315,-inf,0.0,2064,0.0,0.0,0.0,714,0.0,0.0,12,19.2,73.5,95.8,14.2,2,False,55,41,0.1
2316,-inf,0.0,3116,0.0,0.0,0.0,1106,0.0,0.0,21,12.9,61.4,88.9,7.9,4,True,40,55,0.1
2317,-inf,0.0,1685,0.0,0.0,0.0,567,0.0,0.0,14,20.2,68.0,95.3,15.2,12,False,90,41,0.1
2318,-inf,0.0,1451,0.0,0.0,0.0,525,0.0,0.0,21,11.1,65.8,89.8,6.1,4,False,150,55,0.1
2319,-inf,0.0,1645,0.0,0.0,0.0,606,0.0,0.0,14,7.2,72.7,87.3,2.2,1,False,120,20,0.1
2320,-inf,0.0,2510,0.0,0.0,0.0,870,0.0,0.0,12,20.0,73.3,92.7,15.0,1,False,40,35,0.1
2321,-inf,0.0,612,0.0,0.0,0.0,202,0.0,0.0,21,64.9,40.8,84.3,37.2,12,False,90,35,0.1
2322,-inf,0.0,5339,0.0,0.0,0.0,1949,0.0,0.0,21,77.0,50.7,83.6,44.6,1,True,120,35,0.1
2323,-inf,0.0,7902,0.0,0.0,0.0,2837,0.0,0.0,12,77.4,47.8,84.3,30.2,1,True,120,35,0.1
2324,-inf,0.0,1311,0.0,0.0,0.0,465,0.0,0.0,14,8.0,70.9,97.5,3.0,8,False,90,70,0.1
2325,-inf,0.0,2796,0.0,0.0,0.0,1009,0.0,0.0,10,80.2,54.9,88.9,45.0,8,False,120,55,0.1
2326,-inf,0.0,3839,0.0,0.0,0.0,1338,0.0,0.0,12,20.3,59.4,94.0,7.0,4,False,40,35,0.1
2327,-inf,0.0,3617,0.0,0.0,0.0,1270,0.0,0.0,12,16.2,67.4,89.1,11.2,6,True,40,41,0.1
2328,-inf,0.0,1674,0.0,0.0,0.0,578,0.0,0.0,10,65.8,51.1,84.9,21.5,12,False,55,20,0.1
2329,-inf,0.0,4959,0.0,0.0,0.0,1773,0.0,0.0,18,77.3,45.4,81.3,43.6,1,False,55,35,0.1
2330,-inf,0.0,4793,0.0,0.0,0.0,1717,0.0,0.0,14,16.5,61.0,88.6,11.5,1,False,40,41,0.1
2331,-inf,0.0,2120,0.0,0.0,0.0,773,0.0,0.0,16,7.4,52.4,89.6,2.4,8,False,150,55,0.1
2332,-inf,0.0,8652,0.0,0.0,0.0,3232,0.0,0.0,12,64.8,48.1,84.4,18.9,3,True,90,90,0.1
2333,-inf,0.0,2655,0.0,0.0,0.0,944,0.0,0.0,10,7.9,63.5,96.1,2.9,8,False,40,20,0.1
2334,-inf,0.0,2203,0.0,0.0,0.0,768,0.0,0.0,16,72.4,40.5,82.1,58.9,3,False,71,70,0.1
2335,-inf,0.0,2296,0.0,0.0,0.0,794,0.0,0.0,18,17.0,61.7,97.8,12.0,4,False,40,55,0.1
2336,-inf,0.0,1553,0.0,0.0,0.0,534,0.0,0.0,10,68.2,39.3,79.3,27.5,12,False,40,70,0.1
2337,-inf,0.0,5386,0.0,0.0,0.0,1882,0.0,0.0,10,74.2,44.2,73.4,39.8,3,False,90,70,0.1
2338,-inf,0.0,3245,0.0,0.0,0.0,1125,0.0,0.0,12,22.0,71.2,88.6,17.0,1,False,40,70,0.1
2339,-inf,0.0,5584,0.0,0.0,0.0,1966,0.0,0.0,12,7.0,60.0,94.8,2.0,1,False,55,90,0.1
2340,-inf,0.0,7821,0.0,0.0,0.0,2875,0.0,0.0,10,75.0,55.4,86.4,39.8,4,True,40,55,0.1
2341,-inf,0.0,2937,0.0,0.0,0.0,1062,0.0,0.0,12,81.0,38.8,86.9,30.1,12,True,150,70,0.1
2342,-inf,0.0,4099,0.0,0.0,0.0,1494,0.0,0.0,18,78.8,42.9,80.4,34.7,2,True,120,41,0.1
2343,-inf,0.0,8438,0.0,0.0,0.0,2961,0.0,0.0,10,20.1,53.0,87.9,9.6,1,False,120,55,0.1
2344,-inf,0.0,870,0.0,0.0,0.0,308,0.0,0.0,14,4.4,74.7,95.6,-0.6,6,False,55,55,0.1
2345,-inf,0.0,2280,0.0,0.0,0.0,769,0.0,0.0,14,64.7,38.4,77.5,29.5,4,False,71,90,0.1
2346,-inf,0.0,5939,0.0,0.0,0.0,2114,0.0,0.0,12,6.9,58.5,86.6,1.9,1,False,150,20,0.1
2347,-inf,0.0,6201,0.0,0.0,0.0,2292,0.0,0.0,12,12.9,54.6,87.3,7.9,4,True,71,55,0.1
2348,-inf,0.0,741,0.0,0.0,0.0,265,0.0,0.0,14,16.0,76.4,94.7,11.0,8,False,90,20,0.1
2349,-inf,0.0,478,0.0,0.0,0.0,179,0.0,0.0,18,9.1,74.9,91.6,9.0,4,False,40,90,0.1
2350,-inf,0.0,2426,0.0,0.0,0.0,865,0.0,0.0,14,14.6,56.1,92.7,9.6,8,False,90,35,0.1
2351,-inf,0.0,5652,0.0,0.0,0.0,2000,0.0,0.0,16,71.6,43.6,75.9,42.8,1,False,120,55,0.1
2352,-inf,0.0,1471,0.0,0.0,0.0,513,0.0,0.0,16,5.3,69.3,92.9,0.3,4,False,90,70,0.1
2353,-inf,0.0,4302,0.0,0.0,0.0,1588,0.0,0.0,10,75.6,54.4,86.9,52.3,4,False,71,90,0.1
2354,-inf,0.0,3517,0.0,0.0,0.0,1254,0.0,0.0,12,19.0,64.1,88.4,14.0,3,False,71,35,0.1
2355,-inf,0.0,4253,0.0,0.0,0.0,1593,0.0,0.0,12,4.2,63.1,96.3,-0.8,8,True,150,41,0.1
2356,-inf,0.0,6645,0.0,0.0,0.0,2362,0.0,0.0,14,20.0,52.1,94.7,15.0,1,False,40,90,0.1
2357,-inf,0.0,1635,0.0,0.0,0.0,582,0.0,0.0,18,77.6,53.1,91.6,34.6,12,False,40,20,0.1
2358,-inf,0.0,5991,0.0,0.0,0.0,2096,0.0,0.0,12,16.0,60.0,88.9,8.9,1,True,40,70,0.1
2359,-inf,0.0,1391,0.0,0.0,0.0,480,0.0,0.0,16,13.2,70.5,87.0,8.2,3,False,40,70,0.1
2360,-inf,0.0,4865,0.0,0.0,0.0,1790,0.0,0.0,21,75.6,47.5,81.3,61.8,2,True,71,55,0.1
2361,-inf,0.0,2339,0.0,0.0,0.0,814,0.0,0.0,18,11.4,61.1,88.6,6.4,4,False,55,41,0.1
2362,-inf,0.0,1418,0.0,0.0,0.0,497,0.0,0.0,21,7.7,60.6,95.9,2.7,12,False,150,90,0.1
2363,-inf,0.0,1003,0.0,0.0,0.0,349,0.0,0.0,14,12.9,74.0,97.2,7.9,6,False,150,70,0.1
2364,-inf,0.0,4516,0.0,0.0,0.0,1580,0.0,0.0,14,75.1,39.1,79.8,36.3,1,False,71,35,0.1
2365,-inf,0.0,4864,0.0,0.0,0.0,1783,0.0,0.0,12,4.6,61.2,90.9,-0.4,12,True,55,41,0.1
2366,-inf,0.0,4721,0.0,0.0,0.0,1669,0.0,0.0,21,17.0,54.7,88.2,15.7,1,False,71,70,0.1
2367,-inf,0.0,2534,0.0,0.0,0.0,904,0.0,0.0,16,5.8,61.5,86.3,0.8,4,False,71,41,0.1
2368,-inf,0.0,366,0.0,0.0,0.0,133,0.0,0.0,18,19.1,77.7,94.7,8.5,4,False,40,35,0.1
2369,-inf,0.0,1222,0.0,0.0,0.0,439,0.0,0.0,21,21.8,70.5,88.5,16.8,1,True,40,90,0.1
2370,-inf,0.0,844,0.0,0.0,0.0,299,0.0,0.0,12,8.3,77.3,93.2,3.3,6,False,90,90,0.1
2371,-inf,0.0,3726,0.0,0.0,0.0,1294,0.0,0.0,16,20.0,63.4,91.6,15.0,1,False,40,55,0.1
2372,-inf,0.0,576,0.0,0.0,0.0,212,0.0,0.0,21,19.8,72.9,90.0,14.8,3,False,150,70,0.1
2373,-inf,0.0,2577,0.0,0.0,0.0,933,0.0,0.0,10,74.0,53.8,89.6,24.0,8,False,120,55,0.1
2374,-inf,0.0,1496,0.0,0.0,0.0,522,0.0,0.0,10,9.3,75.5,90.6,4.3,6,False,40,55,0.1
2375,-inf,0.0,1262,0.0,0.0,0.0,446,0.0,0.0,21,7.2,63.3,95.0,2.2,12,False,120,70,0.1
2376,-inf,0.0,1290,0.0,0.0,0.0,443,0.0,0.0,10,12.2,78.0,86.0,7.2,6,False,71,41,0.1
2377,-inf,0.0,2906,0.0,0.0,0.0,1026,0.0,0.0,21,62.1,54.9,88.1,57.3,3,False,55,90,0.1
2378,-inf,0.0,1094,0.0,0.0,0.0,379,0.0,0.0,18,79.8,46.5,90.1,26.9,12,False,90,35,0.1
2379,-inf,0.0,2061,0.0,0.0,0.0,737,0.0,0.0,18,19.1,66.6,90.1,14.1,2,False,150,55,0.1
2380,-inf,0.0,3961,0.0,0.0,0.0,1316,0.0,0.0,16,77.3,50.8,75.2,25.9,1,False,90,41,0.1
2381,-inf,0.0,765,0.0,0.0,0.0,259,0.0,0.0,12,79.7,40.4,88.6,58.0,12,False,120,41,0.1
2382,-inf,0.0,5229,0.0,0.0,0.0,1958,0.0,0.0,21,66.2,48.4,90.6,30.7,6,True,40,90,0.1
2383,-inf,0.0,1422,0.0,0.0,0.0,506,0.0,0.0,14,75.3,44.2,89.0,45.1,8,False,120,70,0.1
2384,-inf,0.0,1309,0.0,0.0,0.0,474,0.0,0.0,12,11.2,76.5,91.2,6.2,1,False,150,90,0.1
2385,-inf,0.0,1614,0.0,0.0,0.0,569,0.0,0.0,18,16.8,64.1,90.8,11.8,8,False,55,90,0.1
2386,-inf,0.0,2172,0.0,0.0,0.0,787,0.0,0.0,10,6.6,68.5,97.7,1.6,8,False,120,70,0.1
2387,-inf,0.0,2768,0.0,0.0,0.0,1016,0.0,0.0,16,65.0,54.6,80.0,41.6,6,False,120,90,0.1
2388,-inf,0.0,4799,0.0,0.0,0.0,1620,0.0,0.0,14,73.5,49.9,78.2,24.9,1,False,40,90,0.1
2389,-inf,0.0,7156,0.0,0.0,0.0,2536,0.0,0.0,10,66.2,57.3,82.0,29.4,1,False,120,70,0.1
2390,-inf,0.0,4592,0.0,0.0,0.0,1678,0.0,0.0,16,4.0,57.7,90.9,-1.0,6,True,71,55,0.1
2391,-inf,0.0,1522,0.0,0.0,0.0,532,0.0,0.0,18,12.5,68.9,88.0,7.5,2,False,55,90,0.1
2392,-inf,0.0,1963,0.0,0.0,0.0,695,0.0,0.0,16,19.9,56.9,86.1,4.3,12,False,120,55,0.1
2393,-inf,0.0,2560,0.0,0.0,0.0,919,0.0,0.0,18,21.7,66.7,97.3,15.9,6,True,40,20,0.1
2394,-inf,0.0,8106,0.0,0.0,0.0,3020,0.0,0.0,12,68.4,52.3,82.3,55.0,6,True,90,70,0.1
2395,-inf,0.0,4064,0.0,0.0,0.0,1447,0.0,0.0,21,74.8,44.3,88.8,37.1,1,False,120,41,0.1
2396,-inf,0.0,7450,0.0,0.0,0.0,2741,0.0,0.0,16,62.3,48.4,91.1,57.3,8,True,71,90,0.1
2397,-inf,0.0,2230,0.0,0.0,0.0,785,0.0,0.0,21,4.8,61.2,97.1,-0.2,3,False,150,70,0.1
2398,-inf,0.0,2794,0.0,0.0,0.0,986,0.0,0.0,18,16.2,60.0,93.1,11.2,3,False,55,20,0.1
2399,-inf,0.0,1114,0.0,0.0,0.0,386,0.0,0.0,18,8.8,67.5,87.9,3.8,12,False,120,90,0.1
2400,-inf,0.0,5948,0.0,0.0,0.0,2202,0.0,0.0,10,76.4,46.5,81.0,60.0,12,True,150,55,0.1
2401,-inf,0.0,233,0.0,0.0,0.0,97,0.0,0.0,21,10.0,75.7,88.4,5.0,12,False,120,35,0.1
2402,-inf,0.0,2721,0.0,0.0,0.0,946,0.0,0.0,16,18.5,62.6,98.4,13.5,3,False,120,90,0.1
2403,-inf,0.0,1714,0.0,0.0,0.0,597,0.0,0.0,14,67.3,52.9,78.8,28.0,12,False,90,20,0.1
2404,-inf,0.0,2567,0.0,0.0,0.0,928,0.0,0.0,12,70.6,57.4,87.8,31.1,8,False,55,20,0.1
2405,-inf,0.0,2690,0.0,0.0,0.0,966,0.0,0.0,16,19.2,53.8,88.0,14.3,6,False,90,41,0.1
2406,-inf,0.0,543,0.0,0.0,0.0,205,0.0,0.0,18,17.2,75.0,90.1,15.4,3,False,150,55,0.1
2407,-inf,0.0,2855,0.0,0.0,0.0,997,0.0,0.0,21,17.9,59.8,93.7,12.9,2,False,71,70,0.1
2408,-inf,0.0,1495,0.0,0.0,0.0,551,0.0,0.0,14,10.6,73.5,88.0,5.6,1,False,71,70,0.1
2409,-inf,0.0,736,0.0,0.0,0.0,263,0.0,0.0,18,6.9,72.0,86.4,1.9,8,False,71,90,0.1
2410,-inf,0.0,5756,0.0,0.0,0.0,2097,0.0,0.0,16,67.6,45.1,89.7,48.5,8,True,120,20,0.1
2411,-inf,0.0,1146,0.0,0.0,0.0,403,0.0,0.0,10,10.6,77.1,95.7,5.6,12,False,90,35,0.1
2412,-inf,0.0,7650,0.0,0.0,0.0,2723,0.0,0.0,10,11.0,53.2,96.1,6.0,1,False,90,35,0.1
2413,-inf,0.0,4347,0.0,0.0,0.0,1566,0.0,0.0,18,67.5,38.9,75.9,21.5,4,True,71,20,0.1
2414,-inf,0.0,4533,0.0,0.0,0.0,1595,0.0,0.0,10,11.5,62.4,94.8,6.5,2,False,90,41,0.1
2415,-inf,0.0,3279,0.0,0.0,0.0,1174,0.0,0.0,18,79.4,39.8,89.0,29.0,2,True,40,70,0.1
2416,-inf,0.0,2198,0.0,0.0,0.0,570,0.0,0.0,21,65.4,54.0,85.8,18.7,4,False,120,41,0.1
2417,-inf,0.0,1925,0.0,0.0,0.0,688,0.0,0.0,12,5.6,67.4,93.6,0.6,8,False,90,35,0.1
2418,-inf,0.0,3633,0.0,0.0,0.0,1262,0.0,0.0,16,67.4,44.9,72.6,49.5,4,False,55,55,0.1
2419,-inf,0.0,3842,0.0,0.0,0.0,1370,0.0,0.0,14,65.1,47.3,73.5,31.5,3,False,120,70,0.1
2420,-inf,0.0,2843,0.0,0.0,0.0,1026,0.0,0.0,10,4.8,68.6,92.4,-0.2,3,False,150,55,0.1
2421,-inf,0.0,3454,0.0,0.0,0.0,1231,0.0,0.0,12,10.6,58.7,93.2,5.6,4,False,90,90,0.1
2422,-inf,0.0,4117,0.0,0.0,0.0,1500,0.0,0.0,21,80.3,44.0,74.4,20.4,1,True,55,90,0.1
2423,-inf,0.0,3370,0.0,0.0,0.0,1190,0.0,0.0,12,76.7,51.7,73.8,43.1,8,False,40,20,0.1
2424,-inf,0.0,1557,0.0,0.0,0.0,563,0.0,0.0,21,16.6,68.1,85.6,11.6,8,True,71,41,0.1
2425,-inf,0.0,1639,0.0,0.0,0.0,589,0.0,0.0,21,18.3,55.3,88.9,13.3,12,False,90,35,0.1
2426,-inf,0.0,7039,0.0,0.0,0.0,2674,0.0,0.0,10,72.7,51.2,77.7,48.9,12,True,150,55,0.1
2427,-inf,0.0,1790,0.0,0.0,0.0,625,0.0,0.0,16,14.7,63.8,94.3,8.1,8,False,71,20,0.1
2428,-inf,0.0,298,0.0,0.0,0.0,120,0.0,0.0,21,14.1,76.4,92.3,9.1,12,True,55,20,0.1
2429,-inf,0.0,5222,0.0,0.0,0.0,1867,0.0,0.0,12,67.0,53.7,73.2,56.8,6,False,40,90,0.1
2430,-inf,0.0,1020,0.0,0.0,0.0,345,0.0,0.0,21,66.1,40.9,72.5,19.6,4,False,120,70,0.1
2431,-inf,0.0,3375,0.0,0.0,0.0,1209,0.0,0.0,18,16.6,58.8,91.8,11.6,2,False,90,35,0.1
2432,-inf,0.0,1114,0.0,0.0,0.0,367,0.0,0.0,12,74.1,40.5,80.9,28.0,12,False,40,55,0.1
2433,-inf,0.0,1108,0.0,0.0,0.0,392,0.0,0.0,18,12.1,68.9,91.3,7.1,8,False,120,90,0.1
2434,-inf,0.0,4648,0.0,0.0,0.0,1698,0.0,0.0,14,4.7,60.0,98.3,-0.3,3,True,40,90,0.1
2435,-inf,0.0,2479,0.0,0.0,0.0,893,0.0,0.0,12,62.7,47.6,86.9,33.1,6,False,90,35,0.1
2436,-inf,0.0,1623,0.0,0.0,0.0,560,0.0,0.0,10,69.7,39.6,83.1,25.6,8,False,150,20,0.1
2437,-inf,0.0,3058,0.0,0.0,0.0,1127,0.0,0.0,16,70.4,51.0,82.7,35.8,4,False,40,20,0.1
2438,-inf,0.0,2512,0.0,0.0,0.0,881,0.0,0.0,18,74.2,44.8,86.6,50.5,3,False,40,55,0.1
2439,-inf,0.0,6131,0.0,0.0,0.0,2142,0.0,0.0,12,18.7,59.3,95.2,13.7,1,False,90,35,0.1
2440,-inf,0.0,2154,0.0,0.0,0.0,787,0.0,0.0,16,68.5,48.7,77.0,61.9,12,False,40,41,0.1
2441,-inf,0.0,5811,0.0,0.0,0.0,2015,0.0,0.0,10,76.5,39.7,72.5,27.5,1,False,55,41,0.1
2442,-inf,0.0,1782,0.0,0.0,0.0,593,0.0,0.0,18,71.2,48.7,74.1,23.3,3,False,90,20,0.1
2443,-inf,0.0,4903,0.0,0.0,0.0,1755,0.0,0.0,12,76.6,52.5,85.2,32.8,2,False,40,55,0.1
2444,-inf,0.0,830,0.0,0.0,0.0,292,0.0,0.0,18,11.7,71.6,96.4,6.7,6,False,40,41,0.1
2445,-inf,0.0,5569,0.0,0.0,0.0,2069,0.0,0.0,12,16.4,53.2,89.4,11.4,12,True,40,70,0.1
2446,-inf,0.0,1444,0.0,0.0,0.0,506,0.0,0.0,21,14.1,63.3,88.0,9.1,8,False,150,55,0.1
2447,-inf,0.0,2131,0.0,0.0,0.0,750,0.0,0.0,21,14.1,63.6,95.3,9.1,2,False,90,20,0.1
2448,-inf,0.0,599,0.0,0.0,0.0,228,0.0,0.0,16,8.5,75.9,89.0,3.5,2,False,90,55,0.1
2449,-inf,0.0,1953,0.0,0.0,0.0,666,0.0,0.0,12,66.9,44.9,80.5,21.2,6,False,40,35,0.1
2450,-inf,0.0,2977,0.0,0.0,0.0,1086,0.0,0.0,12,6.8,56.5,95.6,1.8,6,False,40,41,0.1
2451,-inf,0.0,2173,0.0,0.0,0.0,785,0.0,0.0,12,13.8,58.6,87.4,8.8,12,False,55,55,0.1
2452,-inf,0.0,421,0.0,0.0,0.0,158,0.0,0.0,16,8.7,76.5,97.4,3.7,8,False,71,35,0.1
2453,-inf,0.0,1928,0.0,0.0,0.0,680,0.0,0.0,16,63.7,46.4,88.2,32.3,6,False,40,20,0.1
2454,-inf,0.0,5977,0.0,0.0,0.0,2192,0.0,0.0,10,78.3,44.9,76.3,54.3,8,True,150,55,0.1
2455,-inf,0.0,2890,0.0,0.0,0.0,1014,0.0,0.0,10,20.3,59.3,94.9,18.0,12,False,150,20,0.1
2456,-inf,0.0,1666,0.0,0.0,0.0,447,0.0,0.0,21,78.0,53.0,78.1,22.6,3,False,55,55,0.1
2457,-inf,0.0,5039,0.0,0.0,0.0,1803,0.0,0.0,10,11.7,60.3,86.7,6.7,2,False,90,41,0.1
2458,-inf,0.0,2914,0.0,0.0,0.0,1047,0.0,0.0,18,7.5,54.5,89.5,2.5,4,False,55,55,0.1
2459,-inf,0.0,3858,0.0,0.0,0.0,1410,0.0,0.0,12,12.6,65.4,92.1,7.6,8,True,40,90,0.1
2460,-inf,0.0,7592,0.0,0.0,0.0,2810,0.0,0.0,12,68.9,48.4,87.6,22.1,4,True,90,70,0.1
2461,-inf,0.0,3171,0.0,0.0,0.0,1153,0.0,0.0,12,66.1,52.4,78.2,32.3,6,False,90,20,0.1
2462,-inf,0.0,722,0.0,0.0,0.0,288,0.0,0.0,18,10.0,74.1,95.0,5.0,3,True,120,55,0.1
2463,-inf,0.0,3020,0.0,0.0,0.0,1096,0.0,0.0,16,80.3,40.0,76.8,49.9,8,True,120,20,0.1
2464,-inf,0.0,1424,0.0,0.0,0.0,495,0.0,0.0,14,19.1,74.9,95.1,14.1,1,False,55,90,0.1
2465,-inf,0.0,480,0.0,0.0,0.0,183,0.0,0.0,18,12.7,75.4,98.2,7.7,2,False,90,35,0.1
2466,-inf,0.0,349,0.0,0.0,0.0,131,0.0,0.0,18,19.4,78.0,96.2,14.4,6,False,55,20,0.1
2467,-inf,0.0,2251,0.0,0.0,0.0,789,0.0,0.0,10,71.3,44.9,90.9,41.3,6,False,71,55,0.1
2468,-inf,0.0,4044,0.0,0.0,0.0,1457,0.0,0.0,10,79.4,56.5,88.8,40.3,4,False,150,35,0.1
2469,-inf,0.0,2356,0.0,0.0,0.0,852,0.0,0.0,14,8.6,54.8,96.4,3.6,8,False,55,35,0.1
2470,-inf,0.0,2102,0.0,0.0,0.0,743,0.0,0.0,16,76.8,42.6,81.8,61.4,4,False,150,55,0.1
2471,-inf,0.0,757,0.0,0.0,0.0,272,0.0,0.0,12,11.1,77.9,93.3,6.1,8,False,120,90,0.1
2472,-inf,0.0,4706,0.0,0.0,0.0,1646,0.0,0.0,10,74.8,44.0,76.4,46.2,4,False,150,20,0.1
2473,-inf,0.0,1686,0.0,0.0,0.0,608,0.0,0.0,21,12.9,65.1,95.3,7.9,3,False,120,41,0.1
2474,-inf,0.0,2589,0.0,0.0,0.0,931,0.0,0.0,16,74.9,55.1,86.1,58.7,6,False,120,35,0.1
2475,-inf,0.0,3942,0.0,0.0,0.0,1420,0.0,0.0,10,9.8,52.0,89.6,4.8,4,False,71,20,0.1
2476,-inf,0.0,12028,0.0,0.0,0.0,4368,0.0,0.0,10,67.6,50.1,83.2,60.3,1,True,71,55,0.1
2477,-inf,0.0,2285,0.0,0.0,0.0,812,0.0,0.0,18,69.5,46.2,89.0,60.9,4,False,90,20,0.1
2478,-inf,0.0,1882,0.0,0.0,0.0,636,0.0,0.0,18,71.6,40.4,75.2,28.9,3,False,120,70,0.1
2479,-inf,0.0,1374,0.0,0.0,0.0,487,0.0,0.0,21,4.4,68.9,93.7,-0.6,3,True,71,35,0.1
2480,-inf,0.0,1653,0.0,0.0,0.0,592,0.0,0.0,12,15.8,75.6,96.6,10.8,6,True,40,41,0.1
2481,-inf,0.0,1487,0.0,0.0,0.0,503,0.0,0.0,18,64.0,52.4,72.1,28.4,12,False,55,70,0.1
2482,-inf,0.0,2160,0.0,0.0,0.0,798,0.0,0.0,21,67.3,45.7,79.6,45.7,4,False,90,41,0.1
2483,-inf,0.0,6232,0.0,0.0,0.0,2307,0.0,0.0,12,79.9,46.5,79.1,47.6,3,True,71,90,0.1
2484,-inf,0.0,2072,0.0,0.0,0.0,726,0.0,0.0,21,6.9,57.9,95.6,1.9,6,False,120,55,0.1
2485,-inf,0.0,2105,0.0,0.0,0.0,761,0.0,0.0,21,71.7,56.4,77.9,53.3,8,False,40,55,0.1
2486,-inf,0.0,3647,0.0,0.0,0.0,1326,0.0,0.0,14,70.5,49.5,87.3,46.5,3,False,55,55,0.1
2487,-inf,0.0,4851,0.0,0.0,0.0,1816,0.0,0.0,16,81.0,50.4,75.0,42.5,8,True,120,35,0.1
2488,-inf,0.0,3618,0.0,0.0,0.0,1343,0.0,0.0,21,17.7,57.9,85.7,12.7,12,True,150,20,0.1
2489,-inf,0.0,1408,0.0,0.0,0.0,459,0.0,0.0,16,68.2,43.5,74.6,23.5,6,False,55,35,0.1
2490,-inf,0.0,2058,0.0,0.0,0.0,740,0.0,0.0,12,8.7,61.9,92.8,3.7,12,False,90,70,0.1
