trial,net,trades,pf,fast_ema,slow_ema,trend_leg_bars,min_ema_gap_pips,cross_cooldown,pullback_cooldown,use_pullback,pullback_touch,atr_period,atr_sl_mult,atr_tp_mult,max_bars_in_trade,htf_ema_period,use_htf_filter,use_adx_filter,adx_period,adx_min,session_start,session_end,max_spread_pips,lot_size,initial_balance
171,-5665.46999999999,1377,0.6590779440224142,11,46,32,0.7,8,2,True,0,14,2.11,5.24,80,200,False,False,14,21.4,8,21,6.0,0.1,10000.0
172,-3559.5699999999915,886,0.6647206814150873,11,52,64,2.0,7,2,True,0,14,2.15,4.69,64,100,True,False,14,19.0,7,22,6.0,0.1,10000.0
173,-6671.11999999999,1533,0.6268167950119321,8,40,40,2.3,9,3,True,0,14,2.05,5.88,64,200,False,False,14,20.0,8,22,6.0,0.1,10000.0
174,-2615.8899999999812,492,0.6552555314968153,10,44,40,1.0,9,3,True,1,14,2.78,6.0,96,100,True,False,14,19.1,8,21,6.0,0.1,10000.0
175,46.11000000000422,24,1.1045530814929028,12,38,56,2.1,8,5,False,0,20,3.1,6.01,96,200,True,False,14,18.6,7,21,8.0,0.1,10000.0
176,-6218.1600000000235,1734,0.6995981056519804,8,52,64,1.2,10,3,True,0,14,2.79,5.3,48,100,False,False,14,18.8,7,21,6.0,0.1,10000.0
177,-500.40999999999076,57,0.5690727153732218,12,48,72,1.9,10,2,False,1,20,3.14,6.19,64,200,False,False,14,17.4,7,21,6.0,0.1,10000.0
178,-120.31000000000313,91,0.9036749399519616,9,44,32,1.6,6,4,False,0,14,2.41,5.03,80,100,True,False,14,20.7,7,21,8.0,0.1,10000.0
179,-5774.899999999999,1554,0.7023756759152557,8,48,72,2.4,9,2,True,0,20,2.16,4.97,96,200,False,False,14,17.4,8,21,6.0,0.1,10000.0
180,-635.8299999999981,70,0.5268101003936861,11,46,72,1.9,7,3,False,0,20,3.02,6.81,48,100,False,False,14,23.4,7,21,8.0,0.1,10000.0
181,-2954.75,612,0.6717148710746887,9,48,72,0.7,8,4,True,1,14,2.99,6.51,80,200,True,False,14,17.7,7,22,8.0,0.1,10000.0
182,-4183.219999999991,922,0.6686083311746079,8,38,32,1.3,9,3,True,0,20,2.42,5.63,96,100,True,False,14,16.6,7,22,6.0,0.1,10000.0
183,-1176.3899999999976,400,0.7651719305810069,10,46,32,0.6,7,5,True,1,14,2.66,7.19,48,200,False,True,14,23.1,7,22,6.0,0.1,10000.0
184,-2388.1600000000026,499,0.6298935472822709,12,50,40,0.6,8,3,True,0,20,2.79,5.39,48,100,True,True,14,20.4,8,21,6.0,0.1,10000.0
185,-3347.5699999999997,992,0.7048175241696265,10,38,56,0.7,10,5,True,0,14,2.25,6.41,48,200,True,False,14,22.3,8,22,8.0,0.1,10000.0
186,-6734.939999999977,1546,0.6400352752538749,8,50,40,1.2,9,4,True,0,14,2.32,5.9,64,200,False,False,14,17.2,7,21,8.0,0.1,10000.0
187,-651.6100000000024,88,0.5636471998446404,12,50,64,1.0,6,5,False,0,20,2.69,5.21,80,100,True,True,14,16.3,7,21,8.0,0.1,10000.0
188,-2149.980000000013,461,0.6234737409895552,9,42,40,2.1,7,2,True,0,20,2.24,6.97,64,200,True,True,14,23.3,7,21,8.0,0.1,10000.0
189,-3468.479999999994,1007,0.6904798237371264,12,50,64,1.2,8,5,True,1,20,2.14,4.95,48,100,False,False,14,22.3,8,22,8.0,0.1,10000.0
190,-2279.2400000000334,693,0.7790007892690438,11,52,64,1.7,6,3,True,0,14,2.74,6.54,96,100,True,False,14,21.5,7,22,8.0,0.1,10000.0
191,-2417.8499999999894,666,0.7473186208885781,10,38,48,2.1,8,4,True,0,14,3.17,5.18,80,200,True,False,14,21.8,7,21,8.0,0.1,10000.0
192,-2048.3999999999696,745,0.7877593818870184,9,50,72,1.5,10,4,True,1,14,2.08,6.63,96,100,False,True,14,16.2,7,21,6.0,0.1,10000.0
193,-4835.550000000008,1103,0.643435197754819,9,38,56,0.6,8,3,True,0,20,2.61,6.41,48,100,True,False,14,19.9,8,21,8.0,0.1,10000.0
194,-6486.449999999988,1522,0.6278774249252048,12,48,48,0.8,8,2,True,0,20,2.06,7.06,64,100,False,False,14,21.4,8,22,6.0,0.1,10000.0
195,-2725.4000000000133,698,0.7192607288466966,8,52,40,1.8,10,2,True,0,20,2.86,6.63,80,200,True,False,14,19.7,7,22,8.0,0.1,10000.0
196,-638.310000000005,108,0.5829701883562762,12,50,64,0.7,10,4,False,1,20,2.36,4.82,48,200,True,True,14,18.6,8,22,8.0,0.1,10000.0
197,-239.920000000011,54,0.7357272677204383,9,42,64,2.0,6,5,False,0,14,2.87,6.47,80,200,True,False,14,19.1,7,21,8.0,0.1,10000.0
198,-1589.71000000001,241,0.5904128824476651,9,52,72,1.2,8,3,False,1,14,2.35,5.91,80,100,False,False,14,21.2,7,22,6.0,0.1,10000.0
199,-3052.4199999999873,732,0.6319853778925019,10,50,48,1.2,10,4,True,0,20,2.06,6.4,48,200,True,True,14,17.0,8,22,8.0,0.1,10000.0
200,-17.309999999994034,23,0.9566751764529209,8,42,40,2.5,8,5,False,0,14,2.38,6.65,48,200,True,True,14,23.9,8,21,6.0,0.1,10000.0
201,-2344.350000000013,569,0.7278849580223067,11,46,40,2.0,7,3,True,0,14,2.74,6.4,96,200,True,False,14,16.0,7,22,6.0,0.1,10000.0
202,35.93000000000211,64,1.0398867673179397,10,44,32,1.9,7,3,False,0,20,2.15,5.65,80,100,True,False,14,18.4,8,22,8.0,0.1,10000.0
203,-5592.499999999981,1297,0.6309316558679392,11,42,48,2.5,9,4,True,0,20,2.02,5.17,64,100,False,False,14,20.7,7,21,8.0,0.1,10000.0
204,-1033.4699999999975,203,0.655916019097465,8,50,72,1.0,10,2,False,0,14,2.78,4.56,48,200,True,False,14,17.0,8,22,6.0,0.1,10000.0
205,-267.8600000000042,118,0.8483848509376184,9,38,48,1.3,6,4,False,1,14,2.5,7.2,48,200,True,False,14,20.0,7,22,6.0,0.1,10000.0
206,-2573.9200000000274,608,0.6443594540595958,10,50,48,0.8,10,5,True,1,20,2.4,4.51,48,100,False,True,14,20.0,7,21,6.0,0.1,10000.0
207,-3695.1000000000167,1041,0.7521904896033479,10,44,56,2.5,8,4,True,0,14,2.98,7.12,80,200,False,False,14,19.4,7,21,6.0,0.1,10000.0
208,-2956.7999999999874,549,0.6494713855885889,8,42,72,1.8,8,4,True,1,20,3.05,4.78,80,100,True,False,14,19.2,8,22,8.0,0.1,10000.0
209,-1410.8399999999892,677,0.8428521941368643,11,50,72,2.3,7,2,True,1,14,3.18,7.03,48,200,False,False,14,22.4,8,21,8.0,0.1,10000.0
210,-4346.540000000009,1110,0.7030055845232246,10,38,72,2.3,7,5,True,0,20,2.53,4.69,80,100,False,True,14,20.2,7,22,6.0,0.1,10000.0
211,-179.11999999999534,89,0.8666090764212628,11,44,56,1.2,9,3,False,1,14,2.01,7.3,96,200,True,False,14,22.0,8,21,8.0,0.1,10000.0
212,-3166.8600000000297,932,0.7119910510472275,10,38,64,0.9,9,5,True,0,20,2.53,6.22,48,200,True,False,14,16.9,8,21,6.0,0.1,10000.0
213,-37.569999999988795,55,0.9587405829251685,11,50,32,1.6,6,2,False,1,20,3.07,6.19,96,200,True,False,14,22.5,8,22,8.0,0.1,10000.0
214,-3509.960000000012,793,0.6447110435390827,10,52,32,0.7,7,2,True,0,20,2.66,5.62,48,100,True,False,14,17.1,8,21,8.0,0.1,10000.0
215,-2670.6900000000023,540,0.5759698968777537,12,44,40,0.7,9,3,True,0,20,2.13,5.74,48,200,True,True,14,20.7,7,22,6.0,0.1,10000.0
216,91.38000000000466,36,1.1284383037935541,12,38,64,2.4,10,5,False,0,14,2.88,4.89,96,200,False,False,14,19.3,7,22,8.0,0.1,10000.0
217,317.44999999999345,57,1.3491415813380554,10,46,56,2.1,7,5,False,1,20,3.01,6.14,80,100,True,False,14,21.0,8,22,6.0,0.1,10000.0
218,-984.9300000000112,172,0.6111698893828018,9,48,72,0.7,8,5,False,1,20,2.81,7.18,80,200,True,True,14,16.9,8,21,6.0,0.1,10000.0
219,-998.4200000000001,138,0.6266332597883401,8,44,48,2.0,7,4,False,0,14,3.01,6.57,80,100,False,False,14,18.9,8,21,6.0,0.1,10000.0
220,-1684.3000000000065,454,0.7460554387075861,12,50,40,1.5,8,2,True,0,20,3.15,7.43,80,100,True,True,14,18.0,8,21,8.0,0.1,10000.0
221,-1436.3099999999922,389,0.6965719609346779,12,44,72,2.4,8,5,True,1,14,2.22,5.02,48,200,True,False,14,18.2,8,21,6.0,0.1,10000.0
222,-3821.4500000000053,740,0.6492100122638115,12,46,32,1.2,7,2,True,0,14,2.93,6.38,80,200,False,True,14,18.9,8,21,6.0,0.1,10000.0
223,-3395.0899999999974,693,0.6647073056316816,12,40,64,0.8,10,5,True,0,14,3.06,6.49,80,200,True,False,14,23.6,8,21,6.0,0.1,10000.0
224,-527.8400000000074,164,0.7437620147964037,10,52,40,2.3,10,3,True,1,20,2.46,6.89,48,200,True,True,14,21.8,7,22,8.0,0.1,10000.0
225,-160.3299999999981,18,0.5595692662692636,11,38,48,2.3,7,4,False,0,14,2.2,7.37,48,100,True,True,14,21.0,7,22,6.0,0.1,10000.0
226,-6515.539999999971,1787,0.6717707996441413,9,50,72,2.1,6,3,True,0,20,2.05,4.72,64,200,False,False,14,20.6,7,22,8.0,0.1,10000.0
227,-2835.099999999993,988,0.7636199309310961,11,52,72,1.3,8,2,True,1,14,2.64,6.42,48,100,False,False,14,18.9,7,22,8.0,0.1,10000.0
228,-2234.25000000002,708,0.7601892082192017,12,40,48,2.0,9,5,True,1,14,2.57,6.1,64,200,False,False,14,23.7,7,22,8.0,0.1,10000.0
229,-289.09999999999854,98,0.8057750188111362,8,42,32,0.6,10,5,False,1,14,2.37,6.74,80,100,True,True,14,22.8,7,21,6.0,0.1,10000.0
230,-778.5299999999988,227,0.7329255616580275,9,46,40,0.7,10,2,False,0,14,2.35,4.7,48,100,False,True,14,19.9,8,22,6.0,0.1,10000.0
231,-3233.7799999999843,801,0.6905230841080352,9,40,48,1.7,7,4,True,0,20,2.74,5.42,64,200,True,False,14,17.3,8,21,6.0,0.1,10000.0
232,-4554.130000000001,1149,0.6805607772939487,11,46,48,0.8,8,5,True,0,20,2.93,5.96,48,100,False,True,14,16.7,8,21,6.0,0.1,10000.0
233,-1140.149999999987,211,0.6204320512948556,10,40,72,0.7,6,2,False,1,20,2.92,5.14,48,200,False,True,14,19.8,7,22,8.0,0.1,10000.0
234,-3766.269999999973,812,0.6603218323628939,9,46,40,1.4,10,2,True,0,14,2.8,7.04,64,100,True,False,14,17.4,7,22,8.0,0.1,10000.0
235,-3559.21,798,0.6950859388854288,8,44,56,1.0,8,4,True,0,14,2.62,6.87,96,200,True,False,14,16.3,8,21,8.0,0.1,10000.0
236,-0.4500000000007276,57,0.9994923743344463,10,42,56,1.8,8,2,False,0,20,3.17,5.17,96,200,True,False,14,22.3,7,21,8.0,0.1,10000.0
237,-3299.910000000018,788,0.6563749904979886,9,44,32,1.5,8,3,True,0,14,2.43,6.65,48,100,True,False,14,21.8,8,22,8.0,0.1,10000.0
238,-4469.5499999999765,978,0.6255952754916128,9,42,72,2.2,6,3,True,0,14,2.16,6.04,64,100,True,False,14,23.4,8,21,8.0,0.1,10000.0
239,-2619.740000000009,554,0.654756335256962,8,44,56,1.7,9,5,True,0,20,2.72,6.88,64,200,True,True,14,21.5,8,21,6.0,0.1,10000.0
240,-2008.5899999999847,653,0.7341387128839991,11,50,40,0.7,7,5,True,1,14,2.21,7.2,48,100,True,False,14,21.3,7,22,8.0,0.1,10000.0
241,-2685.2300000000123,594,0.6596916829941526,10,38,72,1.6,7,5,True,0,14,2.51,5.26,64,100,True,True,14,23.0,8,22,6.0,0.1,10000.0
242,-2571.0500000000047,611,0.7104141863878166,8,38,64,1.5,10,2,True,1,14,2.83,5.45,80,100,True,False,14,21.2,8,22,8.0,0.1,10000.0
243,-2176.270000000004,331,0.5324384306833586,12,48,64,1.1,9,3,True,1,20,2.21,6.18,96,200,True,True,14,18.8,8,21,6.0,0.1,10000.0
244,-188.75999999999658,37,0.6828948694688035,9,52,72,2.4,6,3,False,0,20,2.96,6.34,48,100,True,True,14,16.0,7,21,8.0,0.1,10000.0
245,-1857.779999999978,631,0.8069431786652146,12,50,32,0.6,7,4,True,1,14,2.87,7.29,96,200,False,True,14,16.5,7,22,8.0,0.1,10000.0
246,-5071.509999999997,1293,0.7201996528639826,8,44,72,2.4,10,4,True,0,14,2.74,6.52,80,100,False,False,14,23.8,7,22,8.0,0.1,10000.0
247,85.18999999999687,70,1.073223771294975,10,50,56,1.7,10,2,False,1,14,3.1,6.15,80,200,True,False,14,20.9,7,22,8.0,0.1,10000.0
248,-1047.869999999999,203,0.6696042326173871,12,38,48,0.9,10,2,False,0,20,2.41,4.85,80,200,False,False,14,23.7,8,21,8.0,0.1,10000.0
249,-2677.0599999999886,650,0.6992888458544464,11,52,64,2.2,9,2,True,0,20,2.76,7.48,64,200,True,False,14,20.1,7,22,6.0,0.1,10000.0
250,-241.84000000000378,43,0.6512107532774709,10,40,56,1.8,8,2,False,0,20,2.38,5.16,80,100,False,True,14,23.4,7,22,6.0,0.1,10000.0
251,-1403.1900000000041,361,0.7205107010188126,9,44,48,0.9,7,3,False,0,14,2.93,4.86,48,200,False,False,14,22.1,7,22,8.0,0.1,10000.0
252,-4426.529999999996,1119,0.6827510632228805,12,48,56,2.3,10,4,True,0,20,2.48,6.75,64,100,False,False,14,19.8,7,22,8.0,0.1,10000.0
253,-0.9699999999975262,26,0.9975744542522067,9,52,32,1.9,9,4,False,0,14,2.81,5.64,48,200,True,True,14,22.9,7,22,6.0,0.1,10000.0
254,-3096.6399999999785,748,0.7140860168392168,10,52,64,1.2,7,5,True,0,20,2.84,5.62,96,200,True,False,14,20.6,7,21,8.0,0.1,10000.0
255,-3595.2099999999837,832,0.6857160840151162,9,50,56,0.9,7,5,True,0,20,2.6,7.49,80,200,True,False,14,20.5,7,22,6.0,0.1,10000.0
256,-1911.6900000000169,444,0.676803692338904,9,38,40,2.1,9,2,True,1,20,2.31,5.58,80,200,True,False,14,17.0,7,21,8.0,0.1,10000.0
257,-1387.8600000000006,278,0.6395290548630825,10,48,72,1.5,9,2,True,1,20,2.56,7.37,64,200,True,True,14,20.9,8,21,6.0,0.1,10000.0
258,-769.8300000000017,135,0.595137420718816,9,48,40,1.1,8,4,False,1,20,2.33,5.83,80,200,True,False,14,17.5,7,21,6.0,0.1,10000.0
259,-3963.6199999999826,850,0.5948768058022801,10,40,40,0.8,6,2,True,0,14,2.03,5.69,48,100,True,True,14,17.2,8,22,6.0,0.1,10000.0
260,-4158.29999999999,1156,0.7554738044190304,9,46,56,1.8,7,3,True,0,20,3.03,5.48,96,200,False,False,14,20.4,7,21,8.0,0.1,10000.0
261,-2730.770000000003,610,0.6902280322435006,12,50,64,1.8,10,4,True,0,14,2.97,5.83,80,200,True,False,14,18.4,7,21,8.0,0.1,10000.0
262,-3133.2799999999943,880,0.7155354772639374,10,52,64,0.5,9,5,True,0,20,2.96,6.29,48,200,True,False,14,23.1,8,22,6.0,0.1,10000.0
263,-1151.329999999998,173,0.5487634724671762,9,50,56,0.9,6,5,False,0,20,2.34,6.73,80,200,True,False,14,17.5,8,21,8.0,0.1,10000.0
264,-3205.670000000001,701,0.6239740625656149,12,52,48,1.9,9,3,True,0,14,2.06,6.1,64,100,True,False,14,17.0,8,21,6.0,0.1,10000.0
265,-3447.889999999985,779,0.6740739690417109,8,42,32,1.5,8,5,True,0,20,2.56,6.87,80,100,True,False,14,18.1,8,21,8.0,0.1,10000.0
266,199.62000000000444,28,1.678541078894592,9,44,48,2.1,6,2,False,0,20,2.93,5.83,48,100,True,True,14,22.2,7,22,8.0,0.1,10000.0
267,-2847.419999999991,576,0.6105543755222957,10,48,40,1.8,6,2,True,0,20,2.24,7.16,64,100,True,True,14,19.5,7,21,8.0,0.1,10000.0
268,126.81999999999971,29,1.2890681983953318,12,40,56,2.1,6,2,False,1,20,2.83,4.96,48,100,True,False,14,16.7,8,21,6.0,0.1,10000.0
269,-4227.479999999986,1155,0.7461726070463178,10,42,72,1.6,6,3,True,0,20,3.18,6.87,80,200,False,False,14,16.2,8,22,6.0,0.1,10000.0
270,-573.4100000000035,88,0.6030556017057097,10,38,56,1.9,10,4,False,1,20,2.23,5.06,80,200,False,False,14,18.2,7,21,6.0,0.1,10000.0
271,-247.25000000000546,58,0.7582687250080659,11,46,48,1.6,9,2,False,1,20,2.88,7.15,80,100,True,True,14,16.5,8,21,8.0,0.1,10000.0
272,-3609.449999999987,915,0.6667306838232646,12,42,64,1.1,9,4,True,0,14,2.05,7.31,64,100,True,False,14,19.9,7,21,8.0,0.1,10000.0
273,-1446.6799999999985,388,0.7660316695319438,11,46,32,1.2,10,2,True,0,20,3.11,7.0,96,100,True,True,14,21.9,8,22,6.0,0.1,10000.0
274,-2869.3599999999933,615,0.6494898756938473,12,46,64,0.6,6,4,True,0,14,2.12,5.19,96,100,True,True,14,21.3,7,22,6.0,0.1,10000.0
275,-1590.5299999999934,417,0.7374084744223672,12,48,72,1.4,9,2,True,0,20,2.61,6.47,96,200,True,True,14,23.9,8,22,8.0,0.1,10000.0
276,-3715.0700000000215,939,0.7066809941550479,11,48,64,1.0,10,3,True,1,20,2.43,5.86,96,100,False,False,14,23.9,7,21,8.0,0.1,10000.0
277,-816.060000000005,213,0.7106919130863287,8,46,40,0.9,8,2,False,0,14,2.11,5.88,64,100,True,False,14,23.1,7,21,8.0,0.1,10000.0
278,-117.85000000000218,39,0.7576200074040558,10,40,64,1.3,7,2,False,0,20,2.21,6.98,48,200,True,True,14,22.5,8,21,6.0,0.1,10000.0
279,-1153.9399999999969,196,0.6152083951621778,10,48,56,1.3,6,3,False,1,14,2.76,6.4,48,200,False,False,14,18.6,7,22,6.0,0.1,10000.0
280,173.4000000000051,63,1.1823420543450827,9,38,72,2.0,9,5,False,1,14,2.27,5.37,96,100,True,False,14,16.7,7,22,8.0,0.1,10000.0
281,-2221.480000000025,555,0.7050031073551362,8,50,64,1.4,7,3,True,1,14,2.59,6.46,64,100,True,False,14,18.1,8,22,6.0,0.1,10000.0
282,-3723.909999999989,896,0.7050571564573371,8,50,56,1.2,7,4,True,1,14,2.92,5.01,80,200,False,False,14,19.5,7,21,8.0,0.1,10000.0
283,-2840.61999999999,669,0.7062282563281583,9,40,32,2.0,7,3,True,0,20,2.83,4.83,96,200,True,False,14,17.7,7,21,8.0,0.1,10000.0
284,-2069.3200000000015,384,0.5816809016020619,12,52,64,2.0,7,2,True,1,14,2.31,4.68,64,200,True,False,14,21.2,7,21,8.0,0.1,10000.0
285,-1224.4199999999964,190,0.5729904478923635,10,48,32,0.5,9,3,True,1,14,3.08,5.95,48,100,True,True,14,23.7,7,21,6.0,0.1,10000.0
286,-3805.320000000007,814,0.6585726936752883,12,46,48,1.5,7,2,True,1,20,2.43,5.41,80,100,False,False,14,23.0,7,22,6.0,0.1,10000.0
287,-475.15000000000146,127,0.7816315932184695,9,48,56,1.8,6,5,False,1,14,2.5,6.22,96,200,False,False,14,19.6,7,21,6.0,0.1,10000.0
288,-2813.0999999999913,782,0.6987041418407205,12,44,40,1.1,10,3,True,0,14,2.38,6.17,48,100,True,False,14,21.8,8,22,8.0,0.1,10000.0
289,-4597.659999999992,1273,0.7171182567584695,10,52,72,2.4,8,3,True,0,14,2.22,6.79,80,100,False,False,14,17.8,7,22,6.0,0.1,10000.0
290,-2761.2399999999943,754,0.7141688896618046,11,42,64,2.2,9,4,True,0,20,2.57,4.99,64,100,True,False,14,23.4,8,21,6.0,0.1,10000.0
291,-353.27000000000044,65,0.7094030452343152,9,40,40,2.4,9,5,False,0,20,3.07,5.78,48,200,False,False,14,19.2,7,21,8.0,0.1,10000.0
292,-108.65000000000327,69,0.8962520888040105,11,38,40,1.5,9,2,False,0,14,2.23,5.82,80,200,True,False,14,19.4,7,21,8.0,0.1,10000.0
293,-3595.329999999978,863,0.6732528127669629,11,40,72,1.5,7,3,True,0,20,2.54,5.04,64,200,True,False,14,18.6,7,21,6.0,0.1,10000.0
294,-864.970000000003,94,0.4377214251818531,8,52,72,1.2,10,5,False,1,14,2.45,5.64,64,200,False,True,14,22.9,7,21,6.0,0.1,10000.0
295,-1152.880000000001,164,0.5621071183041565,8,50,48,1.1,9,4,False,0,14,3.08,7.38,48,200,True,False,14,20.0,8,21,8.0,0.1,10000.0
296,-3651.0,910,0.6764863815918891,9,44,64,1.8,9,5,True,0,14,2.29,6.14,64,100,True,False,14,16.4,8,21,6.0,0.1,10000.0
297,-5196.88,1063,0.6348677392542754,8,46,48,2.3,6,2,True,0,14,2.81,6.33,64,200,False,True,14,18.9,7,21,8.0,0.1,10000.0
298,-4981.6300000000065,1269,0.6868969002250713,10,48,56,2.1,9,2,True,0,14,2.15,7.08,80,200,False,False,14,21.6,7,21,6.0,0.1,10000.0
299,-196.46999999999753,53,0.8091171412748841,11,46,56,1.7,8,4,False,1,20,3.11,6.34,96,200,True,False,14,23.1,7,22,6.0,0.1,10000.0
300,-1235.6599999999908,255,0.6568116360646904,8,40,32,1.4,6,3,False,0,20,2.05,5.55,64,100,False,False,14,21.5,8,21,8.0,0.1,10000.0
301,-2292.650000000014,475,0.6598225109317064,10,48,32,0.7,8,4,True,1,14,3.0,5.08,80,200,True,False,14,21.2,8,21,8.0,0.1,10000.0
302,-311.40999999999985,32,0.5272713472485768,12,48,56,2.1,9,2,False,0,20,2.67,4.56,80,200,True,False,14,18.2,7,22,8.0,0.1,10000.0
303,-1700.0099999999893,430,0.6888816091680561,12,42,64,1.7,7,2,True,1,20,2.85,5.31,48,200,True,False,14,19.6,8,21,8.0,0.1,10000.0
304,-1452.5900000000092,435,0.7677457625221648,9,40,48,2.1,7,2,True,1,14,2.96,7.21,64,100,True,False,14,21.9,8,22,6.0,0.1,10000.0
305,-159.7699999999968,76,0.8467375247011876,8,42,40,1.9,9,5,False,1,14,2.0,7.3,48,200,True,False,14,16.8,8,21,8.0,0.1,10000.0
306,-2608.660000000006,639,0.6607666969662687,9,48,40,0.9,8,4,True,1,14,2.33,4.97,48,100,False,True,14,20.1,7,22,8.0,0.1,10000.0
307,-3167.2499999999845,802,0.7288020796764034,10,42,72,2.1,10,3,True,0,20,2.74,5.52,96,100,True,False,14,19.8,7,21,8.0,0.1,10000.0
308,-1509.6700000000055,277,0.6260712551890858,8,40,56,1.3,10,5,False,0,20,2.4,5.09,48,200,False,False,14,16.7,8,21,8.0,0.1,10000.0
309,-819.4699999999993,147,0.6263604488398283,10,52,56,1.0,7,3,False,0,20,2.47,6.6,80,200,True,False,14,16.2,8,21,8.0,0.1,10000.0
310,-487.96000000000276,72,0.5938641830424397,11,52,40,1.1,8,3,False,0,20,2.98,6.89,80,100,True,True,14,19.7,8,21,6.0,0.1,10000.0
311,-26.810000000008586,46,0.9643853449879115,12,42,56,1.3,8,3,False,1,20,2.94,5.81,80,100,True,True,14,21.4,8,21,8.0,0.1,10000.0
312,-383.9500000000007,177,0.8255858851533364,10,40,56,0.9,9,2,False,0,20,2.39,6.43,48,100,True,False,14,23.1,7,21,6.0,0.1,10000.0
313,-2990.0899999999983,821,0.7271126005386398,11,46,56,1.7,9,3,True,1,20,2.36,6.88,80,200,False,False,14,23.9,7,22,6.0,0.1,10000.0
314,47.61000000000058,26,1.1290978605710567,10,38,48,2.3,6,2,False,1,20,2.13,5.35,48,100,True,True,14,20.7,8,22,8.0,0.1,10000.0
315,-2512.059999999992,653,0.7396556530787161,11,50,64,0.9,7,5,True,0,20,3.01,5.58,96,100,True,True,14,17.0,7,21,6.0,0.1,10000.0
316,-1228.419999999991,313,0.754520239161018,9,52,72,1.4,7,2,True,1,20,3.03,7.18,96,100,True,True,14,19.4,8,22,8.0,0.1,10000.0
317,40.56000000000131,56,1.055260361317747,9,42,56,1.7,10,5,False,0,20,2.49,6.14,80,100,True,True,14,19.9,8,21,8.0,0.1,10000.0
318,-604.4599999999991,147,0.7256034173600804,8,42,72,2.0,8,5,False,0,14,2.29,6.39,48,200,False,False,14,23.2,7,22,8.0,0.1,10000.0
319,-2360.3800000000037,508,0.6354974504371782,12,52,64,2.0,9,4,True,0,14,2.04,7.27,80,200,True,True,14,19.8,7,21,8.0,0.1,10000.0
320,-4774.400000000008,1150,0.7003961542974865,12,38,48,1.5,7,2,True,0,14,2.74,5.33,80,100,False,False,14,20.8,7,22,8.0,0.1,10000.0
321,-3095.399999999995,816,0.737971748624212,9,46,72,1.0,7,2,True,0,14,2.71,6.97,96,200,True,False,14,21.3,7,21,8.0,0.1,10000.0
322,-5118.230000000012,1038,0.6325124949470944,8,46,32,0.6,9,5,True,0,20,2.9,6.76,64,200,False,True,14,19.1,8,21,8.0,0.1,10000.0
323,-2414.7099999999928,520,0.6983158631201509,8,46,56,1.3,8,2,True,1,20,3.15,5.8,80,200,True,False,14,22.4,8,22,8.0,0.1,10000.0
324,-621.8099999999868,269,0.8306732929402955,9,44,64,1.2,7,4,False,0,14,3.0,4.54,48,100,False,False,14,18.8,8,22,6.0,0.1,10000.0
325,-822.390000000003,228,0.7359361152853233,8,38,64,0.7,10,3,False,1,14,2.85,4.86,64,200,False,True,14,20.5,7,21,6.0,0.1,10000.0
326,-2834.3999999999996,838,0.7372682535253828,10,46,56,1.8,6,5,True,0,20,2.31,6.84,80,100,True,False,14,18.7,7,22,8.0,0.1,10000.0
327,-1918.16999999999,622,0.7614406315915151,9,52,32,1.5,7,5,True,1,20,2.13,6.12,96,100,False,True,14,16.8,8,22,6.0,0.1,10000.0
328,-3195.7900000000063,813,0.6834096132509114,8,40,32,1.6,8,5,True,0,14,2.78,4.5,48,200,True,False,14,21.6,8,21,8.0,0.1,10000.0
329,-5014.999999999987,1266,0.678488131307627,11,50,56,2.2,6,3,True,0,20,2.15,6.11,80,200,False,False,14,19.2,7,22,8.0,0.1,10000.0
330,-2077.219999999984,445,0.6231308216220531,8,52,48,1.8,7,2,True,1,14,2.36,5.67,48,200,True,False,14,23.1,8,21,6.0,0.1,10000.0
331,-3086.300000000012,605,0.677273635107877,8,44,32,1.9,10,3,True,0,14,2.95,6.43,96,200,True,False,14,18.7,8,21,8.0,0.1,10000.0
332,-828.7499999999945,170,0.7048579578841655,8,44,72,1.8,9,3,False,1,14,3.11,4.61,64,200,False,False,14,19.8,7,21,6.0,0.1,10000.0
333,-1877.6600000000053,342,0.6178724789873212,8,42,72,0.6,8,2,True,1,14,3.0,4.69,48,100,True,True,14,22.4,7,21,6.0,0.1,10000.0
334,-1036.8699999999935,83,0.36719112369699486,11,48,72,1.9,8,2,False,1,14,2.39,7.39,64,100,False,False,14,18.7,7,22,6.0,0.1,10000.0
335,-2167.7900000000045,586,0.7268007002040371,11,42,72,1.2,7,5,True,1,14,2.16,6.87,96,100,True,False,14,16.6,7,21,6.0,0.1,10000.0
336,-5007.170000000013,1210,0.6789495653110595,12,46,56,1.9,9,3,True,0,20,2.63,5.74,64,100,False,False,14,21.7,7,22,8.0,0.1,10000.0
337,-407.5600000000013,128,0.7847038066158837,11,38,64,1.0,6,2,False,0,14,2.56,6.38,64,200,True,False,14,16.9,7,22,8.0,0.1,10000.0
338,-4058.310000000013,799,0.6345780860845935,9,42,72,2.3,6,4,True,0,20,2.3,6.35,96,100,True,True,14,16.4,7,21,6.0,0.1,10000.0
339,-2614.359999999997,526,0.6089267309789397,11,40,32,2.3,9,4,True,0,20,2.28,4.83,64,100,True,True,14,19.3,7,22,6.0,0.1,10000.0
340,-3203.969999999985,952,0.7379658632731675,8,52,64,1.5,9,3,True,1,20,2.21,5.62,96,100,False,False,14,23.8,7,22,6.0,0.1,10000.0
