trial,score,net,trades,pf,daily_ema_period,use_daily_bias,htf_zone_bars,min_break_body_ratio,use_double_trap,trap_lookback,ny_chaos_start,ny_chaos_end,momentum_start,momentum_end,ltf_fast_ema,ltf_slow_ema,entry_mode,atr_period,atr_sl_mult,atr_tp_mult,use_trailing,trail_atr_mult,max_bars_in_trade,extend_hold_in_momentum,use_compression_filter,compress_atr_ratio,compress_lookback,cooldown_bars,max_spread_pips,lot_size,initial_balance
423,2761.618507553526,1465.9700000000012,269,2.4024394910551994,50,True,24,0.61,True,6,12,15,15,2,8,21,1,14,2.13,4.33,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
237,2758.3225583133953,1769.8499999999967,203,5.231155418489565,50,True,20,0.59,False,6,12,15,15,3,8,21,1,14,1.75,3.71,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
676,2755.2473828974457,1364.629999999992,285,2.2241359204140765,50,True,20,0.51,False,6,12,16,16,3,8,21,1,14,1.88,3.58,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
213,2742.3589792769085,1609.6400000000012,232,3.7953874474662217,100,True,24,0.51,False,6,12,15,15,2,8,21,1,14,2.18,4.51,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
660,2739.0040229965466,1497.4000000000015,254,3.2298665713604957,100,True,24,0.57,False,6,12,14,15,3,8,21,1,14,1.8,3.61,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
171,2738.050612092179,1357.419999999991,283,2.251528199076166,50,True,20,0.51,False,6,12,14,16,3,8,21,1,14,1.87,5.33,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
65,2722.599736551575,1099.1599999999853,339,1.7950754452208382,100,True,16,0.52,True,6,13,16,15,2,8,21,1,14,1.91,4.38,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
680,2722.1394515511,1199.7299999999996,312,2.0200051011732696,100,True,16,0.55,True,6,13,14,15,3,8,21,1,14,1.81,4.3,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
498,2711.7246415240757,1141.5800000000017,325,1.8148380787871434,50,True,16,0.63,True,6,12,16,16,3,8,21,1,14,1.86,4.17,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
723,2692.0065862803076,1340.4399999999914,277,2.6089205766206955,100,True,20,0.51,False,6,13,16,15,3,8,21,1,14,1.68,5.0,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
449,2688.493656149577,1278.92,292,2.191677304534993,100,True,20,0.53,True,6,12,14,15,3,8,21,1,14,2.03,4.54,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
586,2683.0420251276278,1594.8600000000042,223,3.762714800443459,100,True,20,0.63,False,6,12,15,15,3,8,21,1,14,2.17,5.5,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
250,2677.7557047687455,1055.769999999995,341,1.7214697682046798,100,True,16,0.5,True,6,12,16,16,2,8,21,1,14,2.14,5.16,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
751,2670.9705924454092,1311.999999999991,279,2.192792334127316,50,True,20,0.51,False,6,13,16,16,2,8,21,1,14,2.0,5.4,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
173,2653.489217741468,1554.9600000000046,225,3.834828265149858,100,True,20,0.63,False,6,13,14,15,3,8,21,1,14,1.69,3.88,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
631,2651.535117955222,1008.0299999999825,344,1.7369286779542066,100,True,16,0.51,True,6,12,15,16,2,8,21,1,14,1.64,4.43,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
32,2643.3137135240236,1559.1600000000017,223,3.6907584778669427,100,True,20,0.63,False,6,13,14,15,3,8,21,1,14,1.95,5.47,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
773,2641.3364861220434,1595.610000000006,216,3.4724339903309778,50,True,16,0.65,False,6,12,16,15,2,8,21,1,14,1.93,5.14,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
645,2634.08366481129,1278.120000000008,282,2.0129820723762424,50,True,24,0.66,True,6,13,14,15,2,8,21,1,14,1.8,3.63,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
828,2627.7039526431145,1512.12000000001,229,3.48157022352053,100,True,20,0.62,False,6,13,14,15,2,8,21,1,14,1.86,3.87,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
752,2625.4660723240986,1397.1999999999898,252,2.7253855937959224,50,True,20,0.6,False,6,12,15,16,3,8,21,1,14,1.67,3.72,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
348,2625.1367799675527,953.2399999999943,346,1.5907169858090104,50,True,16,0.53,True,6,12,16,15,2,8,21,1,14,1.7,5.34,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
234,2611.9381682755284,1382.3300000000072,254,2.5146000197223533,50,True,20,0.64,True,6,12,14,15,3,8,21,1,14,1.87,4.72,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
487,2607.459929883524,1491.880000000001,228,3.090199649737303,50,True,20,0.63,False,6,13,14,16,3,8,21,1,14,2.13,4.38,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
664,2600.29679645598,1303.7599999999984,266,2.293438361872259,50,True,24,0.51,False,6,13,15,16,3,8,21,1,14,1.82,4.5,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
789,2599.5061740767665,1359.559999999994,255,2.8770675134612733,100,True,24,0.51,False,6,12,16,15,3,8,21,1,14,1.79,4.78,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
827,2598.6112141570825,1403.9299999999985,250,2.497573255677515,50,True,24,0.58,True,6,13,15,15,3,8,21,1,14,2.13,5.42,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
138,2595.7593046340317,1305.3899999999976,266,2.2913913181116694,50,True,20,0.6,True,6,12,14,15,3,8,21,1,14,1.82,4.64,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
506,2586.483930116915,1213.8699999999953,284,2.194342500122989,100,True,20,0.55,True,6,13,14,15,3,8,21,1,14,1.74,5.5,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
82,2583.5644726358055,1037.4199999999837,323,1.767572286838912,50,True,24,0.55,True,6,12,16,15,3,8,21,1,14,1.62,4.23,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
659,2582.5325071052607,1344.9099999999926,254,2.787232063361284,100,True,16,0.57,False,6,12,16,16,2,8,21,1,14,1.69,5.35,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
796,2581.3414437846427,1039.7999999999847,324,1.8148775097569005,100,True,16,0.54,True,6,12,16,16,2,8,21,1,14,1.69,5.24,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
630,2572.194518418672,1461.260000000002,228,3.6792937164231105,100,True,24,0.53,False,6,12,14,15,3,8,21,1,14,1.66,3.78,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
688,2567.3072426160743,1465.1799999999948,226,3.781441615885491,100,True,16,0.51,False,6,13,14,15,2,8,21,1,14,1.78,4.7,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
88,2566.1418227830036,1429.6099999999897,234,2.953686368295183,50,True,20,0.62,False,6,12,16,16,2,8,21,1,14,1.87,3.97,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
804,2563.2082664287595,910.9499999999898,342,1.5702632995705574,50,True,16,0.54,True,6,13,15,16,2,8,21,1,14,1.69,4.05,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
845,2561.067541319063,1220.5300000000025,279,2.1237731332289846,100,True,24,0.59,True,6,12,14,15,2,8,21,1,14,2.14,4.65,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
709,2556.517622239849,882.6399999999903,348,1.5118504300021456,50,True,16,0.54,True,6,13,16,16,3,8,21,1,14,2.05,4.71,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
563,2552.378362196797,1359.7100000000064,249,2.4275320475805517,50,True,20,0.69,True,6,12,14,15,3,8,21,1,14,2.13,3.98,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
104,2538.9857094089916,1005.4599999999882,321,1.7479542952361113,100,True,16,0.54,True,6,12,14,16,2,8,21,1,14,2.06,4.08,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
843,2537.4817352946197,1515.4200000000128,210,3.8992156112492826,100,True,16,0.6,False,6,13,15,15,2,8,21,1,14,1.86,3.8,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
568,2530.5888620017804,892.4299999999785,340,1.5575631485889578,50,True,16,0.56,True,6,13,16,16,3,8,21,1,14,1.76,3.66,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
542,2525.246891484004,1319.099999999993,248,2.5840478420635495,50,True,24,0.58,False,6,12,14,16,3,8,21,1,14,1.61,4.85,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
679,2507.084456552231,1326.9200000000092,247,2.3045726701601565,50,True,24,0.65,True,6,13,15,15,3,8,21,1,14,2.05,4.51,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
113,2504.385724708091,1343.3200000000106,242,2.4917158974814555,50,True,20,0.7,True,6,12,14,15,3,8,21,1,14,1.91,4.72,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
471,2502.6826550041733,1232.5700000000033,261,2.197030174130078,50,True,24,0.51,False,6,12,15,16,2,8,21,1,14,1.9,5.2,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
526,2501.221949748177,1243.0200000000004,258,2.2466852546486673,50,True,16,0.58,False,6,13,14,16,2,8,21,1,14,1.71,4.26,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
523,2498.097439303917,1129.8800000000083,282,2.0140728774008254,100,True,16,0.6,True,6,13,15,15,3,8,21,1,14,1.83,3.52,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
699,2493.866852594334,1311.8799999999956,247,2.4599641652848416,50,True,24,0.59,True,6,12,14,15,3,8,21,1,14,1.84,4.33,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
848,2488.2925861587546,1432.9100000000053,217,3.757982869791166,100,True,24,0.55,False,6,12,14,15,3,8,21,1,14,1.69,3.53,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
483,2487.0116360465763,1254.9400000000078,254,2.3258882819681137,50,True,20,0.64,True,6,12,14,15,3,8,21,1,14,1.61,4.5,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
803,2482.7079829889494,926.5899999999983,322,1.5949366275859413,50,True,20,0.53,True,6,13,16,15,3,8,21,1,14,2.16,4.22,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
687,2481.9060664642393,999.949999999988,309,1.8152541681953447,100,True,20,0.52,True,6,12,15,16,2,8,21,1,14,1.84,4.13,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
622,2479.842040543897,1301.649999999996,243,2.495719620798621,50,True,16,0.53,False,6,12,15,16,2,8,21,1,14,2.09,4.48,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
45,2477.2330546878547,1382.70999999999,225,2.962682753726047,50,True,24,0.61,False,6,12,14,16,2,8,21,1,14,1.71,4.02,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
224,2476.546552551032,1010.0299999999897,307,1.8156256308798,100,True,20,0.52,True,6,12,15,16,2,8,21,1,14,1.99,4.91,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
588,2474.6315555109045,1289.9599999999973,244,2.4958486015121295,50,True,16,0.53,False,6,13,16,15,2,8,21,1,14,1.89,4.36,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
170,2474.199784467138,1245.3599999999951,253,2.581771071483006,100,True,24,0.5,False,6,12,16,15,2,8,21,1,14,1.85,4.9,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
746,2466.438288775383,990.2399999999961,308,1.7912614765036317,100,True,16,0.57,True,6,13,16,15,2,8,21,1,14,1.78,4.09,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
108,2466.2134894324336,1001.4699999999866,306,1.8023827837066952,100,True,16,0.57,True,6,12,16,15,2,8,21,1,14,1.81,5.42,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
398,2464.0498096650604,1427.8900000000085,212,3.6204624701780146,100,True,20,0.58,False,6,12,14,15,2,8,21,1,14,1.71,3.56,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
509,2459.5725241815253,1166.3600000000042,271,1.9140537448179118,50,True,24,0.68,True,6,13,14,15,3,8,21,1,14,1.88,3.58,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
206,2455.1384469152263,1186.8099999999922,261,2.192426328004903,50,True,20,0.56,False,6,12,16,16,3,8,21,1,14,1.66,4.94,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
691,2450.1220406539765,1261.3299999999963,248,2.346409624150041,50,True,24,0.59,True,6,12,14,15,3,8,21,1,14,1.78,3.8,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
84,2446.6604689291735,1003.0999999999949,302,1.7830784483633497,100,True,16,0.59,True,6,12,14,16,3,8,21,1,14,2.07,3.53,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
686,2446.2335097119962,1046.9100000000071,291,1.8020885207971007,50,True,16,0.66,True,6,12,14,16,2,8,21,1,14,1.79,4.75,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
486,2443.6193761712207,975.6899999999896,307,1.765973983152639,100,True,20,0.51,True,6,13,16,16,2,8,21,1,14,2.06,4.08,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
200,2443.5657412336113,1191.5299999999916,257,2.1890686279401637,50,True,20,0.56,False,6,13,15,16,2,8,21,1,14,1.83,5.13,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
126,2438.371791654497,1158.8599999999933,264,2.1931634491634493,100,True,16,0.63,True,6,13,14,15,3,8,21,1,14,1.63,4.27,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
368,2438.1988976731614,1228.409999999998,250,2.2635233128645043,50,True,20,0.57,False,6,13,16,16,3,8,21,1,14,2.19,5.33,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
314,2437.6820254812656,1179.9400000000041,260,2.1708309353231856,100,True,16,0.64,True,6,13,14,15,3,8,21,1,14,2.0,5.41,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
277,2436.570603359055,1256.5699999999906,243,2.428569804456571,50,True,16,0.53,False,6,13,15,16,2,8,21,1,14,1.87,5.33,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
328,2434.103611391601,984.1699999999964,303,1.781434605856571,100,True,20,0.51,True,6,13,16,15,2,8,21,1,14,2.18,5.05,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
830,2431.7572002961206,1381.8599999999988,217,3.275003704252482,100,True,16,0.61,False,6,13,16,15,2,8,21,1,14,1.94,4.93,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
636,2426.6226823071374,1182.1599999999944,256,2.4984155956092984,100,True,20,0.54,False,6,13,16,16,3,8,21,1,14,1.75,5.47,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
795,2425.5190254588565,994.9900000000016,297,1.7360101193162067,50,True,16,0.66,True,6,12,16,16,3,8,21,1,14,1.8,4.22,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
448,2422.416717655539,864.5600000000013,324,1.534236332964636,50,True,16,0.57,True,6,12,14,16,2,8,21,1,14,2.14,3.81,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
684,2407.974088961305,1011.4699999999921,291,1.8789658918096892,100,True,24,0.51,True,6,13,16,16,3,8,21,1,14,1.96,3.6,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
9,2392.3537599768874,916.2399999999925,309,1.6439605853164843,50,True,16,0.53,True,6,13,16,15,3,8,21,1,14,1.96,4.44,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
791,2390.620794539982,1031.9800000000032,284,1.91477856965571,100,True,16,0.61,True,6,12,16,15,3,8,21,1,14,1.93,4.78,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
602,2384.8073514471316,1178.5299999999916,249,2.1899295248480444,50,True,24,0.54,False,6,13,14,16,3,8,21,1,14,2.1,4.85,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
780,2384.105271590841,1152.9800000000087,256,2.2580113692158292,100,True,24,0.56,True,6,13,14,15,3,8,21,1,14,1.79,4.35,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
504,2381.6840504781876,1364.4600000000028,210,3.4252755065766083,100,True,16,0.62,False,6,13,14,16,2,8,21,1,14,1.8,4.66,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
109,2380.4562864382265,971.9399999999969,294,1.7187842035201892,50,True,16,0.53,True,6,12,16,15,2,8,21,1,14,2.17,4.76,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
410,2374.5700067380412,1306.4400000000005,220,2.7762127474439855,50,True,16,0.63,False,6,13,16,15,2,8,21,1,14,1.77,4.29,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
456,2371.107447493927,1155.5999999999967,250,2.4312962917089846,100,True,20,0.54,False,6,13,15,16,2,8,21,1,14,1.89,4.2,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
744,2359.2696108964096,981.939999999986,289,1.7546012741398789,50,True,20,0.5,True,6,12,16,16,3,8,21,1,14,2.2,4.82,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
351,2354.249562281151,1210.4399999999969,236,2.3646756409389162,50,True,16,0.54,False,6,12,16,15,2,8,21,1,14,2.14,4.7,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
42,2347.5453780408125,787.2400000000016,326,1.4763991092176605,50,True,16,0.58,True,6,12,14,16,3,8,21,1,14,1.93,4.33,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
621,2346.1315305435915,1073.7599999999911,263,2.0729016786570744,100,True,16,0.52,False,6,12,16,15,2,8,21,1,14,1.78,4.25,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
35,2339.2054115685696,1156.2600000000002,244,2.5056841118331095,100,True,24,0.53,False,6,13,16,15,3,8,21,1,14,1.93,3.5,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
358,2328.953279722584,958.2099999999864,288,1.8467295830903272,100,True,24,0.5,True,6,12,15,16,2,8,21,1,14,1.76,4.24,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
267,2301.478692732799,795.5799999999872,317,1.5555260732340865,100,True,16,0.51,True,6,13,14,16,3,8,21,1,14,1.66,3.91,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
835,2298.311621350808,1235.9100000000017,220,2.5740266687043896,50,True,20,0.69,True,6,12,14,15,2,8,21,1,14,1.66,4.15,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
51,2290.615716202171,963.419999999991,276,1.8942995850699442,100,True,24,0.53,True,6,13,16,16,3,8,21,1,14,2.1,4.68,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
702,2283.9929008360923,995.5599999999831,269,1.8399719885591825,50,True,24,0.63,True,6,13,16,16,2,8,21,1,14,1.75,4.66,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
387,2281.237524395373,962.8999999999905,274,1.7341023275671472,50,True,16,0.69,True,6,12,14,16,3,8,21,1,14,2.03,4.95,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
841,2279.5280055955996,952.779999999997,276,1.8760712052668358,100,True,24,0.53,True,6,12,14,16,3,8,21,1,14,2.12,4.53,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
725,2275.7110969874975,974.9599999999846,270,1.8200383541365273,50,True,20,0.65,True,6,12,15,16,2,8,21,1,14,1.66,5.45,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
41,2268.7338369715135,1168.5699999999997,227,2.7334490380193732,100,True,24,0.55,False,6,12,16,16,2,8,21,1,14,1.8,5.29,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
452,2264.940799537401,806.8499999999913,304,1.5783456383054977,50,True,16,0.55,True,6,12,14,16,3,8,21,1,14,1.68,4.91,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
553,2254.9807554792496,1126.4899999999998,233,2.201550883705055,50,True,24,0.57,False,6,13,16,16,3,8,21,1,14,2.02,4.68,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
573,2253.8223997829127,959.3799999999901,269,1.7504771738790328,50,True,16,0.69,True,6,13,16,15,2,8,21,1,14,1.97,4.7,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
370,2253.721376989448,1109.9800000000014,239,2.2698547076993476,100,True,20,0.64,True,6,12,15,15,3,8,21,1,14,1.97,4.02,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
21,2249.951508528962,830.8999999999978,296,1.5663824189007722,50,True,16,0.62,True,6,12,16,15,2,8,21,1,14,1.96,4.85,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
266,2243.826588768665,836.3599999999915,293,1.6165436813045049,50,True,16,0.57,True,6,13,16,16,3,8,21,1,14,1.74,3.6,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
46,2241.898964439337,1081.7200000000012,238,2.4864712591554325,100,True,20,0.57,False,6,13,15,16,2,8,21,1,14,1.61,4.58,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
123,2240.876650472879,1003.639999999994,257,1.9965742882959814,100,True,16,0.53,False,6,13,16,15,3,8,21,1,14,1.97,5.31,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
847,2239.7245218326293,1183.670000000002,218,2.4886309329174736,50,True,16,0.57,False,6,13,16,15,2,8,21,1,14,1.9,4.9,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
263,2239.2695594394995,1183.720000000003,218,2.497413062453353,50,True,16,0.58,False,6,12,15,16,3,8,21,1,14,1.93,3.7,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
158,2236.6127613162284,846.1099999999933,288,1.6535787668587496,50,True,20,0.51,True,6,13,15,16,3,8,21,1,14,1.72,4.58,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
371,2235.0238794215893,1073.6399999999976,239,2.1244423032613478,50,True,20,0.59,False,6,13,14,16,3,8,21,1,14,1.85,5.0,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
824,2233.7448985259607,848.8499999999913,290,1.6343174838029906,50,True,16,0.57,True,6,12,16,15,3,8,21,1,14,1.89,5.41,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
180,2217.5407912720593,912.960000000001,273,1.7357003561816042,50,True,24,0.64,True,6,13,14,16,3,8,21,1,14,1.73,3.88,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
554,2217.4965247474133,1232.0300000000043,204,3.170174913247961,100,True,20,0.61,False,6,12,16,15,3,8,21,1,14,1.9,5.03,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
734,2212.3094485144948,914.4500000000116,273,1.7241103526915096,100,True,16,0.69,True,6,13,15,15,3,8,21,1,14,1.93,4.02,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
201,2212.2062766170416,834.1999999999916,289,1.5834749704485525,50,True,24,0.54,True,6,12,16,16,2,8,21,1,14,2.08,5.16,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
517,2208.890313821864,925.4999999999945,268,1.8320971004720161,100,True,20,0.59,True,6,12,16,16,2,8,21,1,14,2.1,4.89,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
384,2204.569663343648,946.4100000000071,262,1.7712008735403644,50,True,20,0.66,True,6,12,16,16,2,8,21,1,14,2.13,4.37,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
38,2203.4988627410225,776.119999999999,296,1.5096396301744064,50,True,20,0.58,True,6,13,15,16,2,8,21,1,14,1.99,3.51,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
22,2202.2650906319495,797.0399999999936,296,1.5454657441435522,50,True,24,0.55,True,6,12,15,16,3,8,21,1,14,2.0,4.13,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
343,2200.498437996397,994.7499999999964,248,2.100435859993805,100,True,20,0.51,False,6,12,14,16,3,8,21,1,14,1.63,3.91,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
443,2196.3714596940154,1170.1900000000023,210,2.814473112944241,100,True,20,0.6,False,6,12,14,16,3,8,21,1,14,2.03,4.73,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
618,2193.25046988736,877.059999999994,276,1.6757843802009496,50,True,16,0.58,True,6,13,14,16,2,8,21,1,14,2.01,4.31,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
29,2192.963159704504,826.519999999995,286,1.5853748362194127,50,True,24,0.55,True,6,13,16,16,2,8,21,1,14,2.12,5.45,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
211,2192.6888814341432,1119.37000000001,224,2.374607034089793,100,True,24,0.62,True,6,13,14,15,3,8,21,1,14,1.71,4.89,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
292,2190.355216337885,900.3900000000085,269,1.726783278310073,50,True,20,0.66,True,6,12,16,16,3,8,21,1,14,1.86,4.45,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
429,2189.589857293963,1068.1799999999948,230,2.2491726210662955,100,True,24,0.51,False,6,12,14,16,3,8,21,1,14,2.13,5.05,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
226,2188.1887788107865,825.5599999999995,285,1.617296505107,50,True,16,0.58,True,6,12,15,16,3,8,21,1,14,1.83,5.13,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
589,2187.0423302536783,1178.9600000000028,208,2.618850151729441,50,True,20,0.63,False,6,12,15,16,3,8,21,1,14,1.76,4.7,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
64,2178.0774961313155,992.3999999999905,245,2.012952812566984,100,True,20,0.52,False,6,13,15,16,3,8,21,1,14,1.96,5.28,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
288,2167.966324439961,793.3999999999996,287,1.5688189157023844,50,True,24,0.55,True,6,13,16,15,2,8,21,1,14,1.73,5.24,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
681,2165.949156164591,704.9599999999864,305,1.495853584767639,50,True,16,0.55,True,6,13,16,16,3,8,21,1,14,1.64,4.6,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
657,2165.9323491380324,922.869999999999,263,1.7488092823238266,100,True,16,0.7,True,6,12,15,15,2,8,21,1,14,2.03,4.18,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
663,2164.3653790147164,1014.4399999999969,237,2.0124252737053263,50,True,20,0.59,False,6,12,15,16,2,8,21,1,14,2.05,4.09,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
807,2153.5059375559167,1155.5900000000074,206,2.5343831742195904,50,True,20,0.63,False,6,12,14,16,2,8,21,1,14,2.12,3.73,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
